face_id,event_id,type,dHash
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face18,Event_LopTai,near_duplicate,0110111111100011111000011011010011010110110111001100110011110001
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face20,Event_LopTai,near_duplicate,1110011011110010111111011011010010110100110101101101110011111001
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face21,Event_LopTai,near_duplicate,1000111011110000110000001101000010110010100011001100110011001000
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face24,Event_LopTai,near_duplicate,0111000111110000111101000111011001110110010111100101110000111000
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face25,Event_LopTai,near_duplicate,0110000111100001111000010011000110000001110000011000000111000001
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face33,Event_LopTai,near_duplicate,0111001011111000111110011011010010011100110101001100110011111001
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face36,Event_LopTai,near_duplicate,0000011000010010010100000101000011110100110100011100100111001001
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face37,Event_LopTai,near_duplicate,0001111101100101011111010111010101010101010111010011110100111110
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face39,Event_LopTai,near_duplicate,0011011101100111111000011011010011010100110111000101110000111000
Event_LopTai__cef09c0f5d49774af0818d221b169ae4__face43,Event_LopTai,near_duplicate,0111000101110100011101000101010101011100011101000001110010111001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face04,Event_LopTai,near_duplicate,0111001101110001111100001111010010010100100001001000010111000001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face08,Event_LopTai,near_duplicate,0111011011110010111100011111000111010100110111001101110011111001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face09,Event_LopTai,near_duplicate,0000001111110001110010011011010110010101100011011000011100101010
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face10,Event_LopTai,near_duplicate,1001101011110000110101001011010010010100110011001101110011101000
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face12,Event_LopTai,near_duplicate,0011011101100011111000111011010011110100110101000101110001111100
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face14,Event_LopTai,near_duplicate,0001110101110001011101010011010101011100010111000101110100111001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face20,Event_LopTai,near_duplicate,0011000111100001111000011011000110000001110001011000000111100001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face23,Event_LopTai,near_duplicate,0110011011110010111111011010010010110110110101101101110011111101
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face26,Event_LopTai,near_duplicate,0011001101110001011100011111000011111000110011001100010011101100
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face28,Event_LopTai,near_duplicate,0000011111001001110010011001001110010101100001011100010111100011
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face31,Event_LopTai,near_duplicate,0110111111100011111000011011010011010110110111001100110011110001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face32,Event_LopTai,near_duplicate,0001111101101101111111011011010111010101010111000011110000111110
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face34,Event_LopTai,near_duplicate,1011010011110000111100001111010011011100110101001101110011110001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face37,Event_LopTai,near_duplicate,0000111001100011110000011001010110010001100011001000010011000010
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face39,Event_LopTai,near_duplicate,0011011101110010011010001111000011110000110111001101110011111000
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face40,Event_LopTai,near_duplicate,0011111011111110111111001010010010110110100101101011110011011101
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face42,Event_LopTai,near_duplicate,0011011001100010111100101111000011010000110101001101100011111001
Event_LopTai__82de8b73911547950b238f68c88d9e6e__face44,Event_LopTai,near_duplicate,0000001010000100100100001011010010100100101011001100110011000000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face01,Event_LopTai,near_duplicate,0011001001110011111100011011010110010100110001001100010111100001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face02,Event_LopTai,near_duplicate,1011011111110011111100001111011011010110110111001101110001111000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face05,Event_LopTai,near_duplicate,0111011011110010111110011111010111010100100101001001110011110001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face09,Event_LopTai,near_duplicate,1011000101111000011100001111001011110100010111000100110001111000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face11,Event_LopTai,near_duplicate,0110111111100011111000011011010011010110110111001100110011110001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face14,Event_LopTai,near_duplicate,0001101001111001111010001011010010110100110101001101110011011001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face15,Event_LopTai,near_duplicate,1111100011101000111101001111010011011100110101001101110011111000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face18,Event_LopTai,near_duplicate,1110011011110010111111011010010010110100110101001101110011111001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face23,Event_LopTai,near_duplicate,0000000001000010110001001001000010010100100001001000010010000001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face24,Event_LopTai,near_duplicate,0011111011101110111111001011010010010110100111101011110111111001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face25,Event_LopTai,near_duplicate,0011001101110001011100001101010011001100110011001101110011100001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face27,Event_LopTai,near_duplicate,0110011111100011111000011011010011110110110111000101110001111000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face31,Event_LopTai,near_duplicate,0111011011110010111100011111000111010100110111001001110011111001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face32,Event_LopTai,near_duplicate,0011001101110001011110000101011001011100110101000111110000111000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face35,Event_LopTai,near_duplicate,0011001001110000011100001111010010010100110111001101110011111001
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face37,Event_LopTai,near_duplicate,0011011101110010111100001111000011110000110111001101110011111000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face43,Event_LopTai,exact_duplicate,1111101011111010111101001011010010010100100101001001110011111000
Event_LopTai__9244ff3ab966f5cf6f9a908a77aa6f6b__face44,Event_LopTai,near_duplicate,1111001011110000111100001111010011010100110101001101110011110001
Event_LopTai__1298269d26f905cefc454bc475132469__face03,Event_LopTai,near_duplicate,0111001101110000111101001111011011010110010101100101010000111000
Event_LopTai__1298269d26f905cefc454bc475132469__face09,Event_LopTai,near_duplicate,0111001011110000111110001011010010010100100101001001010111110001
Event_LopTai__1298269d26f905cefc454bc475132469__face10,Event_LopTai,near_duplicate,0011111011100110111111011011010010110110100101101011110011011101
Event_LopTai__1298269d26f905cefc454bc475132469__face12,Event_LopTai,near_duplicate,0111011001110010111110011111010111010100110111001101110011111001
Event_LopTai__1298269d26f905cefc454bc475132469__face16,Event_LopTai,near_duplicate,0001101101111001110000011011010110110100110111010100110100111011
Event_LopTai__1298269d26f905cefc454bc475132469__face21,Event_LopTai,near_duplicate,0000011101110001111100011111000011111000110011001100110011101100
Event_LopTai__1298269d26f905cefc454bc475132469__face22,Event_LopTai,near_duplicate,0000011111001001110010011001000110010001100011011000010111100011
Event_LopTai__1298269d26f905cefc454bc475132469__face23,Event_LopTai,near_duplicate,0001101101110001011100011111010011110100110101001111010001111001
Event_LopTai__1298269d26f905cefc454bc475132469__face25,Event_LopTai,near_duplicate,0011011111110001111101001111011011010110110111001101110001111000
Event_LopTai__1298269d26f905cefc454bc475132469__face26,Event_LopTai,near_duplicate,0011011001110011111100011011000110110101110101001101010011100001
Event_LopTai__1298269d26f905cefc454bc475132469__face27,Event_LopTai,near_duplicate,0110011011110010111111011011010011110110010101101101110011111001
Event_LopTai__1298269d26f905cefc454bc475132469__face28,Event_LopTai,near_duplicate,0110111111100011111000011011010011010110110111001101110011110001
Event_LopTai__1298269d26f905cefc454bc475132469__face32,Event_LopTai,near_duplicate,0100101111000001100000011001001110010101100000011100001101000011
Event_LopTai__1298269d26f905cefc454bc475132469__face34,Event_LopTai,near_duplicate,1011001011110011111100011111010011110100110101001101010001111000
Event_LopTai__1298269d26f905cefc454bc475132469__face38,Event_LopTai,near_duplicate,0111100011101000111101001011010011011110110101001101110011111001
Event_LopTai__1298269d26f905cefc454bc475132469__face42,Event_LopTai,near_duplicate,0000000001000000110011001001001010010100100101001000010011000000
Event_LopTai__1298269d26f905cefc454bc475132469__face44,Event_LopTai,near_duplicate,1111001011110000111100001101010011011100110101001101110011111000
Event_LopTai__1298269d26f905cefc454bc475132469__face45,Event_LopTai,near_duplicate,0001111101101101111111011011010111010110010111110101111000111110
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face05,Event_LopTai,near_duplicate,1111101011111010011110001010010010010100100101001001110011011001
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face21,Event_LopTai,near_duplicate,0010111101100011011001100111001001010100110111000101100000111001
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face22,Event_LopTai,near_duplicate,1110010011110010111110001110010010110100110101001101110011111100
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face26,Event_LopTai,near_duplicate,1110001111000001111110011011010110010101110011011100110001101110
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face30,Event_LopTai,near_duplicate,0111001011110000110110001011010010010100100101001001110111110001
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face36,Event_LopTai,near_duplicate,0011001001110000011100001111000010010000110110001101100111110001
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face38,Event_LopTai,near_duplicate,0010011001100010111000101111000011010100110111001101100011110001
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face39,Event_LopTai,near_duplicate,0011110111111100111001100111111010110110110111100101111001111110
Event_LopTai__8909a8ec415db44dff8f59408bc3a390__face42,Event_LopTai,near_duplicate,0001111111101101111111011011010111010101010111010001111000111110
Event_LopTai__8aec0969f5e065e3640f9d2ba14544b8__face01,Event_LopTai,near_duplicate,0011100101101001110000001001011010010100110011010100110100101011
Event_LopTai__8aec0969f5e065e3640f9d2ba14544b8__face06,Event_LopTai,near_duplicate,0011011111100011111000111011010011110100110111000101110000111001
Event_LopTai__8aec0969f5e065e3640f9d2ba14544b8__face11,Event_LopTai,near_duplicate,0111001011110000111010001011010010010100110101001101110111110001
Event_LopTai__8aec0969f5e065e3640f9d2ba14544b8__face21,Event_LopTai,near_duplicate,1111010011111010111110001010010010010100100101001001100011111001
Event_LopTai__8aec0969f5e065e3640f9d2ba14544b8__face29,Event_LopTai,near_duplicate,0110011111100001111000001011011011011100110111001100110011110010
Event_LopTai__8aec0969f5e065e3640f9d2ba14544b8__face35,Event_LopTai,near_duplicate,0011001001110000011100001111000010010000110111001101100111110001
Event_LopTai__8aec0969f5e065e3640f9d2ba14544b8__face36,Event_LopTai,near_duplicate,0010011011100000100100001011000000110000100011001000100011000000
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face01,Event_LopTai,near_duplicate,0001111101111001110000011011010110110101110011010100111100111010
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face08,Event_LopTai,near_duplicate,0111101010111010111110001011010010010100100101001001110011011001
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face13,Event_LopTai,near_duplicate,0111001101110000111101001111011011110110110101001101010101101010
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face16,Event_LopTai,near_duplicate,0011000101110001111100001011010010110100110010001000100011000000
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face17,Event_LopTai,near_duplicate,1101001011110000110100001101011011010110110011001100110011101000
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face24,Event_LopTai,near_duplicate,0000111111000001100000010001001100100001001000011000010110000001
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face28,Event_LopTai,near_duplicate,0000001111110001110000011011000110110101100001011000011101101011
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face29,Event_LopTai,near_duplicate,0001110101100000011101000011011001011100010101000011110100111001
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face31,Event_LopTai,near_duplicate,0000001111000000100100001001001010000100100001001100110001000000
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face32,Event_LopTai,near_duplicate,0000000001000000110001001001001010010100100001001000010011000010
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face33,Event_LopTai,near_duplicate,1110110011110010111110001011010010110100110101001101110011111001
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face37,Event_LopTai,near_duplicate,1011011001100010111000111111000011010000110101001101100011110000
Event_LopTai__2020d665a34835573c4af31c7a1987f1__face41,Event_LopTai,near_duplicate,1111010011110000111100001111010010011100110101001101110011111001
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face01,Event_LopTai,near_duplicate,1100110011110001110000001101010011010100110011001100110011101000
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face03,Event_LopTai,near_duplicate,0001111101100011111000111111010011110100010111000101110000111000
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face05,Event_LopTai,near_duplicate,1110010011110010111110001011010010110100110101001101110011111001
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face06,Event_LopTai,near_duplicate,0000011101010011110010011001000110110000100011011000010111100011
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face10,Event_LopTai,near_duplicate,0000011101110001110100011011010110110101100001011000011100101011
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face13,Event_LopTai,near_duplicate,0001001100110001011100011111010111110100110101001101010001101001
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face15,Event_LopTai,near_duplicate,1111011011110000111100011111000111000000110011011101011011100010
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face17,Event_LopTai,near_duplicate,0011111011111111111111011011011110010110110111101101110001111101
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face21,Event_LopTai,near_duplicate,1111101011111010011100001011010010010100101101001001110011011001
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face22,Event_LopTai,near_duplicate,0000001101110000011100001111000011010000100011001000110011010000
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face31,Event_LopTai,near_duplicate,0100111111000001100100010001001100100001101000011000010110000001
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face33,Event_LopTai,near_duplicate,0011111111101101111111011011010111010101010111010001110100111101
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face38,Event_LopTai,near_duplicate,1011010011110000111100001101010010011100110101001101110011111001
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face41,Event_LopTai,near_duplicate,1111011111110001111001001110011011011110110111101101111011111100
Event_LopTai__7d775fb23147560de36a10f84b18a62f__face46,Event_LopTai,near_duplicate,0001110111000111100100111011001110000101100011111000011111000011
